hash,author,modules,lines_added,lines_deleted
99e57663518b0eaf8fa69d20d0e796321bc8e558,Peter Eisentraut,['meson.build'],1,1
74668cbf0fcc356faef271aa2fb42896e323f8b1,Peter Eisentraut,['meson.build'],2,2
39a584dc90324b7323424d7450df8586ab2a0ca1,Peter Eisentraut,['src'],20,20
dda9f8e7bc2e1e5cc6c77b86ce54786e9df8e0c6,Nathan Bossart,['src'],2,2
bc8e9a6a25e1674d49b977c1d3fc80e7c22f5b30,Michael Paquier,['contrib'],3,1
dc73db67433c5a9ee0d7a7dc788178553ef8afce,Michael Paquier,['contrib'],1,3
046c8c5c8fe26fbce3ba773d49c81e6bbdf73db1,Peter Eisentraut,['src'],2,2
876d17d62fe84d706058f2458f067f0e9049a230,Heikki Linnakangas,['contrib'],1,1
691594acd67e68d903ea1b7575a7a9097772bbcb,Tom Lane,['src'],15,0
3ad5f07c0fe9a734fb4e2484c7165f9280dbefa7,Peter Eisentraut,['src'],12,12
f69a7f08fd01aa7d6dcd2c34dbdc4eb154a5ec12,Michael Paquier,['src'],1,1
4dbdb82513b65ab3a29e431f0233009c8a0fa890,Nathan Bossart,"['doc', 'src']",74,105
555b929bbe7bd2f228e804d2c5bf4a246a319358,Tom Lane,['src'],22,1
a734caa25f79b7bfa423dd97162e5ecf14d1feb5,Amit Kapila,"['doc', 'src']",7,4
45392626c95c6345d48c1b1b7541add0102ba59f,Tom Lane,['src'],60,1
3af87736bf5d5c7bea086d962afc2bbf4f29279a,Tom Lane,['src'],51,7
0655c03ef9cc6154b0b209059e758863dcf4e6b0,Tom Lane,['src'],69,72
160c23b5fa0243d2f743cc70c96dac44d9932645,Amit Langote,['src'],1,1
d6326ba8fe69ced797412ea9bb97b2f35588f791,Peter Eisentraut,['src'],9,8
b5c517379a40fa1af84c0852aa3730a5875a6482,Amit Kapila,['src'],6,4
4327f6c7480fea9348ea6825a9d38a71b2ef8785,Masahiko Sawada,['src'],2,2
ae66716bf3ef6fa9b33904eaf15441813a150320,Tatsuo Ishii,['src'],4,5
63e4f13d2a78124c798165814a679b0534db87a5,Tom Lane,['src'],81,12
6e723f6d7b3642ef9457b8eddd27ebb616d7a7e9,Noah Misch,['src'],1,1
bfd332b3fda5c73e28c05b7ba0aac6cf053cdf00,Tom Lane,['src'],59,10
3e8da50244a8de69317babcfdb048172cf30f14c,Michael Paquier,['src'],4,2
2fcc7ee7affe2fb708d7b2727e93981216b5d2f8,Jeff Davis,"['contrib', 'src']",16,48
05e17373517114167d002494e004fa0aa32d1fd1,Jeff Davis,"['contrib', 'src']",48,16
